,Unnamed: 0,name,playerId,position,age,games_played,goals,points,pAssists,sAssists,icetime_per_game,ppg,apg,gpg,goalsFor_team,Predicted Games Played Percentage,Predicted Games Played,Predicted Goals Scored Percentage,Predicted Goals Scored per 82 Games,Predicted Assists Percentage,Predicted Assists per 82 Games,headshot
99,1008,Austin Watson,8475766,L,32,13,3.0,3.0,0.0,0.0,7.8538461538461535,0.2307692307692307,0.0,0.2307692307692307,235.0,0.2545406,21.0,0.092169285,8.0,0.0748028,7.0,https://assets.nhle.com/mugs/nhl/20242025/DET/8475766.png
100,1014,Jaden Schwartz,8475768,C,32,81,26.0,49.0,11.0,12.0,17.882716049382715,0.6049382716049383,0.2839506172839506,0.3209876543209876,245.0,0.8762002,72.0,0.26000378,22.0,0.29503208,25.0,https://assets.nhle.com/mugs/nhl/20242025/SEA/8475768.png
101,1021,Chris Wagner,8475780,R,33,28,1.0,1.0,0.0,0.0,7.095238095238095,0.0357142857142857,0.0,0.0357142857142857,273.0,0.23826502,20.0,0.039409723,4.0,0.08459423,7.0,https://assets.nhle.com/mugs/nhl/20242025/COL/8475780.png
102,1027,Jeff Skinner,8475784,L,32,72,16.0,29.0,10.0,3.0,12.999768518518518,0.4027777777777778,0.1805555555555555,0.2222222222222222,259.0,0.8336874,69.0,0.25977343,22.0,0.21550225,18.0,https://assets.nhle.com/mugs/nhl/20242025/EDM/8475784.png
103,1033,Zach Hyman,8475786,L,32,73,27.0,44.0,12.0,5.0,18.881506849315063,0.6027397260273972,0.2328767123287671,0.3698630136986301,259.0,0.88079095,73.0,0.4148771,35.0,0.32669646,27.0,https://assets.nhle.com/mugs/nhl/20242025/EDM/8475786.png
104,1039,Erik Gudbranson,8475790,D,32,16,0.0,4.0,1.0,3.0,17.770833333333332,0.25,0.25,0.0,267.0,0.5691516,47.0,0.026624754,3.0,0.15056829,13.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8475790.png
105,1045,Taylor Hall,8475791,L,33,77,18.0,42.0,15.0,9.0,15.173809523809526,0.5454545454545454,0.3116883116883117,0.2337662337662337,266.0,0.77075773,64.0,0.1898085,16.0,0.27492702,23.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8475791.png
106,1058,Tyler Seguin,8475794,C,32,20,9.0,21.0,8.0,4.0,16.149166666666666,1.05,0.6,0.45,275.0,0.80298334,66.0,0.31254146,26.0,0.3393488,28.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8475794.png
107,1060,Dylan McIlrath,8475795,D,32,17,0.0,2.0,1.0,1.0,11.655882352941177,0.1176470588235294,0.1176470588235294,0.0,286.0,0.3119634,26.0,0.014561412,2.0,0.08873765,8.0,https://assets.nhle.com/mugs/nhl/20242025/WSH/8475795.png
108,1073,Mikael Granlund,8475798,C,32,83,22.0,66.0,31.0,13.0,19.449799196787147,0.7951807228915663,0.5301204819277109,0.2650602409638554,275.0,0.9018686,74.0,0.21594745,18.0,0.44097078,37.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8475798.png
109,1079,Nino Niederreiter,8475799,R,32,82,17.0,37.0,13.0,7.0,14.852032520325205,0.4512195121951219,0.2439024390243902,0.2073170731707317,275.0,0.926894,77.0,0.23716809,20.0,0.22054584,19.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8475799.png
110,1088,Bryan Rust,8475810,R,32,71,31.0,65.0,23.0,11.0,19.75070422535212,0.9154929577464788,0.4788732394366197,0.4366197183098591,242.0,0.8603784,71.0,0.37063378,31.0,0.42176422,35.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8475810.png
111,1105,Sam Carrick,8475842,C,32,80,6.0,20.0,9.0,5.0,11.931875,0.25,0.175,0.075,255.0,0.7988158,66.0,0.0856926,8.0,0.124512896,11.0,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475842.png
112,1111,Brendan Gallagher,8475848,R,32,82,21.0,38.0,10.0,7.0,13.914430894308945,0.4634146341463415,0.2073170731707317,0.2560975609756097,243.0,0.84505963,70.0,0.20820747,18.0,0.20326783,17.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8475848.png
113,1127,John Klingberg,8475906,D,32,11,1.0,4.0,1.0,2.0,17.243939393939396,0.3636363636363636,0.2727272727272727,0.0909090909090909,259.0,0.39905098,33.0,0.04444181,4.0,0.23162074,19.0,https://assets.nhle.com/mugs/nhl/20242025/EDM/8475906.png
114,1134,Mark Stone,8475913,R,32,66,19.0,67.0,34.0,14.0,19.25429292929293,1.0151515151515151,0.7272727272727273,0.2878787878787879,274.0,0.8253391,68.0,0.26310837,22.0,0.5431707,45.0,https://assets.nhle.com/mugs/nhl/20242025/VGK/8475913.png
115,1147,Colin Blackwell,8476278,C,31,63,6.0,17.0,7.0,4.0,11.562698412698412,0.2698412698412698,0.1746031746031746,0.0952380952380952,275.0,0.62427104,52.0,0.09051948,8.0,0.12112137,10.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8476278.png
116,1157,Ondrej Palat,8476292,L,33,77,15.0,28.0,4.0,9.0,13.754329004329003,0.3636363636363636,0.1688311688311688,0.1948051948051948,240.0,0.76256937,63.0,0.1478613,13.0,0.21213177,18.0,https://assets.nhle.com/mugs/nhl/20242025/NJD/8476292.png
117,1165,Josh Manson,8476312,D,33,48,1.0,15.0,6.0,8.0,18.041319444444444,0.3125,0.2916666666666667,0.0208333333333333,273.0,0.68517214,57.0,0.04313445,4.0,0.16295364,14.0,https://assets.nhle.com/mugs/nhl/20242025/COL/8476312.png
118,1182,Dylan DeMelo,8476331,D,31,82,3.0,19.0,7.0,9.0,21.53231707317073,0.2317073170731707,0.1951219512195122,0.0365853658536585,275.0,0.9073211,75.0,0.038276326,4.0,0.21939385,18.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476331.png
119,1198,Nick Seeler,8476372,D,31,77,3.0,20.0,7.0,10.0,17.27965367965368,0.2597402597402597,0.2207792207792207,0.0389610389610389,232.0,0.8119669,67.0,0.03694231,4.0,0.14227809,12.0,https://assets.nhle.com/mugs/nhl/20242025/PHI/8476372.png
120,1204,Sean Kuraly,8476374,C,31,82,6.0,17.0,9.0,2.0,11.764024390243902,0.2073170731707317,0.1341463414634146,0.073170731707317,267.0,0.7913393,65.0,0.08788521,8.0,0.13718617,12.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8476374.png
121,1212,Vincent Trocheck,8476389,C,31,82,26.0,59.0,17.0,16.0,21.0989837398374,0.7195121951219512,0.4024390243902439,0.3170731707317073,255.0,0.95000416,78.0,0.2923645,24.0,0.4651221,39.0,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476389.png
122,1214,T.J. Tynan,8476391,C,32,9,0.0,1.0,0.0,1.0,7.857407407407408,0.1111111111111111,0.1111111111111111,0.0,273.0,0.2855696,24.0,0.0618002,6.0,0.06954147,6.0,https://assets.nhle.com/mugs/nhl/20242025/COL/8476391.png
123,1220,Adam Lowry,8476392,C,31,73,16.0,34.0,8.0,10.0,15.428310502283106,0.4657534246575342,0.2465753424657534,0.2191780821917808,275.0,0.9154719,76.0,0.17211275,15.0,0.20212808,17.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476392.png
124,1226,Nick Cousins,8476393,C,31,50,6.0,15.0,6.0,3.0,11.902666666666669,0.3,0.18,0.12,242.0,0.7087145,59.0,0.11567756,10.0,0.14332147,12.0,https://assets.nhle.com/mugs/nhl/20242025/OTT/8476393.png
125,1233,Blake Coleman,8476399,L,33,82,15.0,39.0,16.0,8.0,17.684756097560978,0.4756097560975609,0.2926829268292683,0.1829268292682926,220.0,0.9265478,76.0,0.21315166,18.0,0.25256377,21.0,https://assets.nhle.com/mugs/nhl/20242025/CGY/8476399.png
126,1249,Jean-Gabriel Pageau,8476419,C,32,79,14.0,42.0,17.0,11.0,16.997257383966243,0.5316455696202531,0.3544303797468354,0.1772151898734177,222.0,0.9194475,76.0,0.18681161,16.0,0.2525903,21.0,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476419.png
127,1255,Mike Reilly,8476422,D,31,18,0.0,2.0,2.0,0.0,15.167592592592593,0.1111111111111111,0.1111111111111111,0.0,222.0,0.50897413,42.0,0.041641966,4.0,0.12997904,11.0,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476422.png
128,1263,Scott Mayfield,8476429,D,32,66,3.0,9.0,3.0,3.0,17.000757575757575,0.1363636363636363,0.0909090909090909,0.0454545454545454,222.0,0.7794102,64.0,0.0292155,3.0,0.14204133,12.0,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476429.png
129,1271,Boone Jenner,8476432,C,31,26,7.0,19.0,6.0,6.0,17.985897435897435,0.7307692307692307,0.4615384615384615,0.2692307692307692,267.0,0.7787485,64.0,0.28040853,23.0,0.3150924,26.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8476432.png
130,1281,Brandon Saad,8476438,L,32,72,13.0,30.0,7.0,10.0,14.81851851851852,0.4166666666666667,0.2361111111111111,0.1805555555555555,274.0,0.84531015,70.0,0.20763256,18.0,0.2004696,17.0,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476438.png
131,1292,Joel Edmundson,8476441,D,31,73,6.0,20.0,6.0,8.0,20.58972602739726,0.273972602739726,0.1917808219178082,0.0821917808219178,249.0,0.7609826,63.0,0.030189948,3.0,0.18215954,15.0,https://assets.nhle.com/mugs/nhl/20242025/LAK/8476441.png
132,1298,Matt Nieto,8476442,L,32,32,1.0,3.0,1.0,1.0,12.25,0.09375,0.0625,0.03125,242.0,0.30970234,26.0,0.04700774,4.0,0.091860965,8.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476442.png
133,1305,William Karlsson,8476448,C,31,53,9.0,29.0,14.0,6.0,17.014150943396228,0.5471698113207547,0.3773584905660377,0.1698113207547169,274.0,0.79758954,66.0,0.20893514,18.0,0.35514963,30.0,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476448.png
134,1313,Nikita Kucherov,8476453,R,31,78,37.0,121.0,56.0,28.0,21.18952991452992,1.551282051282051,1.0769230769230769,0.4743589743589743,292.0,0.8932596,74.0,0.43638507,36.0,0.9361554,77.0,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476453.png
135,1319,Ryan Nugent-Hopkins,8476454,C,31,78,20.0,49.0,22.0,7.0,18.97286324786325,0.6282051282051282,0.3717948717948718,0.2564102564102564,259.0,0.88591266,73.0,0.26093456,22.0,0.46764198,39.0,https://assets.nhle.com/mugs/nhl/20242025/EDM/8476454.png
136,1328,Jonathan Huberdeau,8476456,L,31,81,28.0,62.0,26.0,8.0,19.541975308641977,0.7654320987654321,0.419753086419753,0.345679012345679,220.0,0.92305064,76.0,0.26940656,23.0,0.5308117,44.0,https://assets.nhle.com/mugs/nhl/20242025/CGY/8476456.png
137,1334,Adam Larsson,8476457,D,32,82,7.0,28.0,9.0,12.0,21.18577235772358,0.3414634146341463,0.2560975609756097,0.0853658536585365,245.0,0.9155499,76.0,0.06549302,6.0,0.21715857,18.0,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476457.png
138,1340,Ryan Strome,8476458,C,31,82,10.0,41.0,23.0,8.0,16.682723577235773,0.5,0.3780487804878049,0.1219512195121951,217.0,0.94205564,78.0,0.18277593,15.0,0.3346426,28.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8476458.png
139,1346,Mika Zibanejad,8476459,C,31,82,20.0,62.0,31.0,11.0,18.76239837398374,0.7560975609756098,0.5121951219512195,0.2439024390243902,255.0,0.9295528,77.0,0.3818236,32.0,0.5266657,44.0,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476459.png
140,1352,Mark Scheifele,8476460,C,31,82,39.0,87.0,32.0,16.0,20.43983739837398,1.0609756097560976,0.5853658536585366,0.4756097560975609,275.0,0.93374705,77.0,0.4230911,35.0,0.5369489,45.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476460.png
141,1357,Sean Couturier,8476461,C,32,79,15.0,45.0,19.0,11.0,17.29367088607595,0.569620253164557,0.379746835443038,0.189873417721519,232.0,0.8331532,69.0,0.20363346,17.0,0.32345265,27.0,https://assets.nhle.com/mugs/nhl/20242025/PHI/8476461.png
142,1363,Dougie Hamilton,8476462,D,31,64,9.0,40.0,14.0,17.0,19.855729166666663,0.625,0.484375,0.140625,240.0,0.7987234,66.0,0.16797842,14.0,0.47217003,39.0,https://assets.nhle.com/mugs/nhl/20242025/NJD/8476462.png
143,1369,Jonas Brodin,8476463,D,31,50,4.0,20.0,3.0,13.0,22.949,0.4,0.32,0.08,225.0,0.72846735,60.0,0.046328455,4.0,0.2856993,24.0,https://assets.nhle.com/mugs/nhl/20242025/MIN/8476463.png
144,1375,Jamie Oleksiak,8476467,D,32,82,4.0,17.0,8.0,5.0,18.776219512195123,0.2073170731707317,0.1585365853658536,0.048780487804878,245.0,0.8696445,72.0,0.03809036,4.0,0.16311325,14.0,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476467.png
145,1381,J.T. Miller,8476468,C,31,72,22.0,70.0,31.0,17.0,18.20023148148148,0.9722222222222222,0.6666666666666666,0.3055555555555556,255.0,0.91863286,76.0,0.33922213,28.0,0.6292774,52.0,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476468.png
146,1387,Joel Armia,8476469,R,31,81,11.0,29.0,13.0,5.0,14.302057613168724,0.3580246913580246,0.2222222222222222,0.1358024691358024,243.0,0.7348758,61.0,0.15635882,13.0,0.19888183,17.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8476469.png
147,1398,Connor Murphy,8476473,D,31,68,2.0,19.0,3.0,14.0,20.614950980392155,0.2794117647058823,0.25,0.0294117647058823,224.0,0.7633849,63.0,0.04140536,4.0,0.16663939,14.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8476473.png
148,1402,Stefan Noesen,8476474,R,31,78,22.0,41.0,15.0,4.0,15.933119658119658,0.5256410256410257,0.2435897435897435,0.282051282051282,240.0,0.9036473,75.0,0.21981993,19.0,0.23785274,20.0,https://assets.nhle.com/mugs/nhl/20242025/NJD/8476474.png
149,1408,Phillip Danault,8476479,C,31,80,8.0,43.0,28.0,7.0,17.673333333333332,0.5375,0.4375,0.1,249.0,0.9234926,76.0,0.19773668,17.0,0.3537564,30.0,https://assets.nhle.com/mugs/nhl/20242025/LAK/8476479.png
150,1414,Vladislav Namestnikov,8476480,C,32,78,11.0,38.0,9.0,18.0,15.09102564102564,0.4871794871794871,0.3461538461538461,0.141025641025641,275.0,0.92427313,76.0,0.16860847,14.0,0.21344107,18.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476480.png
151,1420,Rickard Rakell,8476483,R,31,81,35.0,70.0,19.0,16.0,19.29753086419753,0.8641975308641975,0.4320987654320987,0.4320987654320987,242.0,0.9095288,75.0,0.3329702,28.0,0.38406247,32.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476483.png
152,1426,Colin Miller,8476525,D,32,60,4.0,15.0,6.0,5.0,14.518055555555556,0.25,0.1833333333333333,0.0666666666666666,275.0,0.7066304,58.0,0.035213314,3.0,0.14017555,12.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476525.png
153,1432,Jonathan Marchessault,8476539,R,34,78,21.0,56.0,19.0,16.0,17.97692307692308,0.717948717948718,0.4487179487179487,0.2692307692307692,212.0,0.89695716,74.0,0.3021827,25.0,0.35459417,30.0,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476539.png
154,1439,Barclay Goodrow,8476624,C,31,77,5.0,8.0,2.0,1.0,13.783549783549782,0.1038961038961039,0.0389610389610389,0.0649350649350649,208.0,0.8686728,72.0,0.078160405,7.0,0.14280844,12.0,https://assets.nhle.com/mugs/nhl/20242025/SJS/8476624.png
155,1457,Luke Glendening,8476822,C,35,77,4.0,7.0,3.0,0.0,10.784848484848483,0.0909090909090909,0.0389610389610389,0.0519480519480519,292.0,0.77516156,64.0,0.06864839,6.0,0.08033626,7.0,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476822.png
156,1463,Yanni Gourde,8476826,C,33,57,7.0,31.0,11.0,13.0,16.04736842105263,0.543859649122807,0.4210526315789473,0.1228070175438596,292.0,0.85317594,70.0,0.16398877,14.0,0.26245186,22.0,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476826.png
157,1477,Morgan Rielly,8476853,D,30,82,7.0,41.0,17.0,17.0,21.38861788617886,0.5,0.4146341463414634,0.0853658536585365,267.0,0.8518461,70.0,0.07835115,7.0,0.42955762,36.0,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476853.png
158,1483,Hampus Lindholm,8476854,D,30,17,3.0,7.0,2.0,2.0,20.855882352941176,0.4117647058823529,0.2352941176470588,0.1764705882352941,222.0,0.6709701,56.0,0.08056186,7.0,0.30525127,26.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8476854.png
159,1489,Mathew Dumba,8476856,D,30,63,1.0,10.0,6.0,3.0,15.3,0.1587301587301587,0.1428571428571428,0.0158730158730158,275.0,0.759619,63.0,0.037571736,4.0,0.15520638,13.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8476856.png
160,1494,Phillip Di Giuseppe,8476858,L,31,20,1.0,6.0,2.0,3.0,11.565,0.3,0.25,0.05,233.0,0.3678344,31.0,0.07100936,6.0,0.107811354,9.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8476858.png
161,1497,Brendan Gaunce,8476867,C,30,12,0.0,1.0,1.0,0.0,9.694444444444445,0.0833333333333333,0.0833333333333333,0.0,225.0,0.32366845,27.0,0.038265944,4.0,0.09095493,8.0,https://assets.nhle.com/mugs/nhl/20242025/MIN/8476867.png
162,1503,Brady Skjei,8476869,D,30,82,10.0,33.0,10.0,13.0,21.891056910569105,0.4024390243902439,0.2804878048780488,0.1219512195121951,212.0,0.9190464,76.0,0.11108976,10.0,0.31402478,26.0,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476869.png
163,1511,Tanner Pearson,8476871,L,32,78,12.0,27.0,9.0,6.0,11.78653846153846,0.3461538461538461,0.1923076923076923,0.1538461538461538,274.0,0.7297812,60.0,0.12473076,11.0,0.14954498,13.0,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476871.png
164,1517,Scott Laughton,8476872,C,30,80,13.0,31.0,12.0,6.0,14.600416666666666,0.3875,0.225,0.1625,267.0,0.9048418,75.0,0.16449715,14.0,0.2485243,21.0,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476872.png
165,1523,Mark Jankowski,8476873,L,30,60,12.0,17.0,4.0,1.0,12.568055555555556,0.2833333333333333,0.0833333333333333,0.2,266.0,0.5276634,44.0,0.14106964,12.0,0.12113159,10.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476873.png
166,1529,Olli Mtt,8476874,D,30,77,2.0,18.0,9.0,7.0,19.554761904761904,0.2337662337662337,0.2077922077922078,0.0259740259740259,240.0,0.8121253,67.0,0.045822337,4.0,0.19629447,17.0,https://assets.nhle.com/mugs/nhl/20242025/UTA/8476874.png
167,1535,Mike Matheson,8476875,D,30,80,6.0,31.0,16.0,9.0,25.080625,0.3875,0.3125,0.075,243.0,0.8562157,71.0,0.08165438,7.0,0.32716623,27.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8476875.png
168,1540,Zemgus Girgensons,8476878,C,30,82,2.0,6.0,4.0,0.0,11.664634146341465,0.073170731707317,0.048780487804878,0.024390243902439,292.0,0.84047645,69.0,0.081699446,7.0,0.10587178,9.0,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476878.png
169,1546,Cody Ceci,8476879,D,31,85,4.0,24.0,6.0,14.0,21.211764705882352,0.2823529411764706,0.2352941176470588,0.0470588235294117,275.0,0.86335576,71.0,0.039344955,4.0,0.21329555,18.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8476879.png
170,1552,Tom Wilson,8476880,R,30,81,33.0,65.0,21.0,11.0,18.726748971193416,0.8024691358024691,0.3950617283950617,0.4074074074074074,286.0,0.8755175,72.0,0.31150383,26.0,0.39346495,33.0,https://assets.nhle.com/mugs/nhl/20242025/WSH/8476880.png
171,1558,Tomas Hertl,8476881,C,31,73,32.0,61.0,16.0,13.0,17.116666666666667,0.8356164383561644,0.3972602739726027,0.4383561643835616,274.0,0.8569894,71.0,0.37813413,32.0,0.4032274,34.0,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476881.png
172,1564,Teuvo Teravainen,8476882,C,30,82,15.0,58.0,25.0,18.0,17.065650406504066,0.7073170731707317,0.524390243902439,0.1829268292682926,224.0,0.89713115,74.0,0.2043469,17.0,0.4242932,35.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8476882.png
173,1572,Jacob Trouba,8476885,D,30,77,1.0,14.0,11.0,2.0,20.51818181818182,0.1818181818181818,0.1688311688311688,0.0129870129870129,217.0,0.843533,70.0,0.037877724,4.0,0.2386252,20.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8476885.png
174,1581,Filip Forsberg,8476887,L,30,82,31.0,76.0,24.0,21.0,18.62784552845529,0.926829268292683,0.5487804878048781,0.3780487804878049,212.0,0.92197555,76.0,0.4295775,36.0,0.48730284,40.0,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476887.png
175,1588,Radek Faksa,8476889,C,30,70,5.0,15.0,7.0,3.0,13.023571428571428,0.2142857142857142,0.1428571428571428,0.0714285714285714,250.0,0.859414,71.0,0.07697896,7.0,0.11896231,10.0,https://assets.nhle.com/mugs/nhl/20242025/STL/8476889.png
176,1594,Matt Grzelcyk,8476891,D,30,82,1.0,40.0,19.0,20.0,20.6119918699187,0.4878048780487805,0.4756097560975609,0.0121951219512195,242.0,0.86854476,72.0,0.062074736,6.0,0.29349557,25.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476891.png
177,1600,Colton Parayko,8476892,D,31,64,16.0,36.0,10.0,10.0,23.752604166666668,0.5625,0.3125,0.25,250.0,0.8986802,74.0,0.13756937,12.0,0.347498,29.0,https://assets.nhle.com/mugs/nhl/20242025/STL/8476892.png
178,1607,Oskar Sundqvist,8476897,C,30,67,6.0,20.0,8.0,6.0,13.207711442786067,0.2985074626865671,0.208955223880597,0.0895522388059701,250.0,0.8222129,68.0,0.098287925,9.0,0.15711431,13.0,https://assets.nhle.com/mugs/nhl/20242025/STL/8476897.png
179,1613,Esa Lindell,8476902,D,30,80,5.0,26.0,12.0,9.0,22.180625,0.325,0.2625,0.0625,275.0,0.876723,72.0,0.06569926,6.0,0.2392791,20.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8476902.png
180,1619,Chandler Stephenson,8476905,C,30,78,13.0,51.0,18.0,20.0,19.50940170940171,0.6538461538461539,0.4871794871794871,0.1666666666666666,245.0,0.91669375,76.0,0.15575634,13.0,0.4698582,39.0,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476905.png
181,1625,Shayne Gostisbehere,8476906,D,31,70,7.0,45.0,12.0,26.0,18.52095238095238,0.6428571428571429,0.5428571428571428,0.1,266.0,0.8628763,71.0,0.11025089,10.0,0.37356365,31.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476906.png
182,1635,Devin Shore,8476913,C,30,55,1.0,5.0,2.0,2.0,8.651818181818182,0.0909090909090909,0.0727272727272727,0.0181818181818181,225.0,0.46723378,39.0,0.049377646,5.0,0.084963724,7.0,https://assets.nhle.com/mugs/nhl/20242025/MIN/8476913.png
183,1645,Adam Pelech,8476917,D,30,60,0.0,21.0,4.0,17.0,21.113888888888887,0.35,0.35,0.0,222.0,0.73085535,60.0,0.059661664,5.0,0.22881731,19.0,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476917.png
184,1651,Jimmy Vesey,8476918,L,31,43,5.0,8.0,3.0,0.0,10.647674418604652,0.1860465116279069,0.0697674418604651,0.1162790697674418,273.0,0.5200409,43.0,0.07606328,7.0,0.113730185,10.0,https://assets.nhle.com/mugs/nhl/20242025/COL/8476918.png
185,1662,Jordan Martinook,8476921,L,32,79,15.0,36.0,14.0,7.0,15.29662447257384,0.4556962025316455,0.2658227848101265,0.189873417721519,266.0,0.855124,71.0,0.17979279,15.0,0.19174513,16.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476921.png
186,1668,Damon Severson,8476923,D,30,70,6.0,25.0,13.0,6.0,19.053809523809523,0.3571428571428571,0.2714285714285714,0.0857142857142857,267.0,0.7753815,64.0,0.08072955,7.0,0.31327823,26.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8476923.png
187,1675,Colton Sissons,8476925,C,31,72,7.0,21.0,11.0,3.0,14.359027777777776,0.2916666666666667,0.1944444444444444,0.0972222222222222,212.0,0.8507921,70.0,0.112371854,10.0,0.18368872,16.0,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476925.png
188,1681,Teddy Blueger,8476927,C,30,82,8.0,26.0,11.0,7.0,14.317276422764229,0.3170731707317073,0.2195121951219512,0.0975609756097561,233.0,0.82568234,68.0,0.11832884,10.0,0.19172493,16.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8476927.png
189,1687,Jake McCabe,8476931,D,31,66,2.0,23.0,10.0,11.0,21.512626262626263,0.3484848484848485,0.3181818181818182,0.0303030303030303,267.0,0.8181354,68.0,0.044375826,4.0,0.23798089,20.0,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476931.png
190,1693,Brock McGinn,8476934,L,30,26,4.0,8.0,2.0,2.0,11.708333333333334,0.3076923076923077,0.1538461538461538,0.1538461538461538,217.0,0.42451578,35.0,0.07806548,7.0,0.104516774,9.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8476934.png
